VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
9552,M S WALKER INC             ,26098,Champy Brut Sonoma Cnty,12.979999542236328,24.989999771118164,750,1314,17055.71949035645,1185.0,17344.149922332756,7400.159889221191,132.2499998062849,55551.819732666016
10000,MAJESTIC FINE WINES        ,17167,Kendall Jackson Vntr RSV Zin,6.820000171661377,11.989999771118164,750,2500,17049.9995843506,2878.0,31494.89955921179,18756.33961391449,319.5699991732836,17587.590042114258
2242,DELICATO VINEYARDS INC     ,22938,Black Stallion Carnrs Pnt Nr,12.739999771118164,19.989999771118164,750,1338,17046.12032081602,1301.0,24174.989839706428,15512.729810714722,144.3099994212389,7982.649974822998
9165,ULTRA BEVERAGE COMPANY LLP ,3949,Patron En Lalique Tequila,5681.81005859375,7499.990234375,750,3,17045.43017578125,,,,,68054.7001876831
90032,LABELLE VYDS AND WINERY    ,753,LaBelle Winery Blueberry,13.789999961853027,19.989999771118164,750,1236,17044.439801788314,1026.0,20509.739824829114,16631.679809570312,113.23999950289726,778.2500032186508
17033,SEA BREEZE CELLARS LLC     ,44986,Gruet Rose Brut,11.100000381469727,16.989999771118164,750,1535,17038.499742507945,1449.0,24618.509839706432,13846.849813461304,161.02999958395958,549.5499958097935
9744,FREDERICK WILDMAN & SONS   ,22421,Marchesi di Barolo Monferrat,8.720000267028809,12.989999771118164,750,1953,17030.160053253167,1380.0,16897.19994255066,9173.559829711914,153.4599994570017,3999.929975271225
7153,PINE STATE TRADING CO      ,3533,Lidestri Pink Limoncello,13.229999542236328,17.989999771118164,750,1286,17013.779698944065,1544.0,28948.559758682277,22065.269731521606,1217.4500251412392,15884.819953918457
9552,M S WALKER INC             ,8632,Arak-Gantous & Abouraad,12.850000381469727,18.989999771118164,750,1324,17013.399868011493,1217.0,23676.829837951667,12017.819858551025,958.3900116086006,55551.819732666016
4425,MARTIGNETTI COMPANIES,29433,Clos du Val Carneros Chard,13.789999961853027,22.989999771118164,750,1233,17003.069818267813,1175.0,24958.249920730606,10674.959884643555,131.01000003516674,144929.24016594887
17035,PERNOD RICARD USA          ,23067,Perrier Jouet Grand Brut,13.8100004196167,21.989999771118164,375,1231,17000.11012119292,1078.0,22829.219864807135,13667.539852142334,61.73999942839146,123780.22020339966
11567,CAMPARI AMERICA            ,4141,Wild Turkey American Honey,0.7099999785423279,0.9900000095367432,50,23925,16986.749644622825,18706.0,18518.93997234341,4028.310038805008,977.0499880500138,20964.810007333755
9552,M S WALKER INC             ,25566,Quivira 12 Znfdl Dry Creek V,8.779999732971191,12.989999771118164,750,1931,16954.179969787598,542.0,7040.5799776458725,2156.3399620056152,60.67999981343746,55551.819732666016
12546,JIM BEAM BRANDS COMPANY    ,1483,DeKuyper Cane Trial Pack,2.390000104904175,2.990000009536743,50,7092,16949.879947118756,7184.0,21480.16007540705,4042.4800128936768,375.3799978978932,123880.96989059448
2000,SOUTHERN WINE & SPIRITS NE ,31233,Di Majo Norante Sangiovese,7.429999828338623,10.989999771118164,750,2277,16918.110448303214,2281.0,25978.18981842043,15500.37968826294,253.37999919056892,19016.589984714985
10754,PERFECTA WINES             ,15876,3 Brooms Svgn Bl Marlborough,9.649999618530273,13.989999771118164,750,1752,16906.800262069683,1707.0,25206.929848327658,14830.969770431519,189.529999345541,28720.519941329956
4425,MARTIGNETTI COMPANIES,13553,Merry Edwards Svgn Bl RRV,25.34000015258789,36.9900016784668,750,667,16901.77951812744,701.0,25809.990767364507,12852.510585784912,78.00999981164932,144929.24016594887
1392,CONSTELLATION BRANDS INC   ,44452,Ravenswood Zen of Zin Znfdl,6.489999771118164,10.989999771118164,750,2603,16893.469647827107,2658.0,29116.419767456075,17655.949632644653,294.9699990749359,79528.99032592773
8112,MOET HENNESSY USA INC      ,2618,Glenmorangie Milsean Scotch,78.55999755859375,98.98999786376953,750,215,16890.399501953125,215.0,21282.849670410156,15244.459671020508,169.53000283241272,48347.26006126404
10754,PERFECTA WINES             ,10415,Le Pive Rose Gris,8.600000381469727,14.989999771118164,750,1961,16864.59997711182,1797.0,26937.02997703553,11242.499828338623,200.37000060081482,28720.519941329956
9165,ULTRA BEVERAGE COMPANY LLP ,28457,Clos Pegase Merlot Napa,11.760000228881836,17.989999771118164,750,1433,16852.079641418466,2940.0,52890.59983032227,23854.739696502686,327.5799999088049,68054.7001876831
8673,STE MICHELLE WINE ESTATES  ,16816,H3 Horse Heaven Hills Merlot,8.270000457763672,11.989999771118164,750,2036,16837.71980117797,1902.0,23487.979867324866,13282.289754867554,211.279999345541,15919.699905395508
4425,MARTIGNETTI COMPANIES,33441,Etude Carneros Pnt Nr,27.579999923706055,39.9900016784668,750,610,16823.799762878414,514.0,21167.86073654175,13975.610569000244,56.92999976873398,144929.24016594887
3960,DIAGEO NORTH AMERICA INC   ,2043,I.W. Harper Bourbon,23.06999969482422,29.989999771118164,750,729,16818.029858093265,655.0,20591.450227432262,16684.69016456604,516.640011548996,257032.06952285767
9815,WINE GROUP INC             ,40051,Concannon Select Vyds Pnt Nr,4.539999961853027,7.989999771118164,750,3703,16811.61990196225,3755.0,28135.449370651248,12940.759605407715,418.339999333024,27100.410036087036
1392,CONSTELLATION BRANDS INC   ,7740,J Roget Brut,4.099999904632568,5.989999771118164,750,4100,16810.00013999943,3923.0,23498.76937217713,5942.079772949219,439.73000228405,79528.99032592773
516,BANFI PRODUCTS CORP        ,22903,Banfi Sangiovese CollePino,5.400000095367432,8.989999771118164,750,3108,16783.20048227309,2906.0,25937.939583282485,11153.699718475342,324.12000004947186,8510.41000366211
90058,ZORVINO VINEYARDS          ,19557,Zorvino Fragole Z Strawberry,9.390000343322754,13.989999771118164,750,1787,16779.930044708264,1821.0,25475.789732360874,17963.159706115723,201.59999924898148,448.6799995303154
9165,ULTRA BEVERAGE COMPANY LLP ,1071,Straw Boys Vodka,14.699999809265137,19.989999771118164,750,1140,16758.0,,,,,68054.7001876831
10754,PERFECTA WINES             ,18744,Ca'Momi Chard Napa Vly,7.579999923706055,14.989999771118164,750,2209,16744.21991661071,1134.0,19209.659987564093,9197.579875946045,126.2800003439188,28720.519941329956
660,SAZERAC NORTH AMERICA INC. ,5268,Mr Boston Rock & Rye,6.559999942779541,8.989999771118164,750,2551,16734.560179824817,2436.0,21899.63957778932,9520.409757614136,1918.5300194621086,17932.330037117004
1590,DIAGEO CHATEAU ESTATE WINES,25802,Dynamite Cab Svgn N Cst,8.210000038146973,11.989999771118164,750,2038,16731.979615974444,2108.0,26154.919848556554,15335.649717330933,234.20999959111214,7259.750034332275
8892,TRINCHERO FAMILY ESTATES   ,17041,Sutter Home Pink Moscato,5.260000228881836,9.989999771118164,1500,3174,16695.239822654687,3218.0,31135.979461059604,17140.919605255127,719.0199950039387,11595.970090389252
480,BACARDI USA INC            ,3831,Grey Goose L'Orange Vodka,2.890000104904175,3.7899999618530273,50,5774,16686.859827184675,5219.0,20823.810170125987,9679.740023136139,268.2599990181625,89286.26965904236
10754,PERFECTA WINES             ,43662,L'Ecole No 41 Cab Svgn Clmba,19.860000610351562,33.9900016784668,750,840,16682.40029235839,671.0,20747.289937896738,15014.139928817749,74.15999975800514,28720.519941329956
9552,M S WALKER INC             ,4606,Grand Mayan Barrel Aged Tequ,102.93000030517578,139.99000549316406,750,162,16674.66041015625,80.0,11199.200408935547,9939.290390014648,63.14000141620636,55551.819732666016
9165,ULTRA BEVERAGE COMPANY LLP ,2344,Bunnahabain 18Yr Single Malt,102.88999938964844,141.99000549316406,750,162,16668.180725097656,25.0,3549.7501208496087,3123.7801208496094,19.740000545978546,68054.7001876831
1392,CONSTELLATION BRANDS INC   ,26088,R Mondavi Maestro Red Napa V,34.0099983215332,54.9900016784668,750,490,16664.899855499265,307.0,15346.93038909912,9498.100318908691,34.04999999701977,79528.99032592773
3252,E & J GALLO WINERY         ,33148,Alamos Ridge Chard Mendoza,4.539999961853027,9.989999771118164,750,3668,16652.719934692366,3334.0,30135.939471893318,14063.039666175842,371.75999957323074,61966.90998840332
8112,MOET HENNESSY USA INC      ,3296,Belvedere Pink Grapefruit,15.989999771118164,22.989999771118164,750,1038,16597.620172882096,1065.0,24724.34981719972,18525.009817123413,839.5900166034698,48347.26006126404
4425,MARTIGNETTI COMPANIES,14250,Ruta 22 Malbec,6.619999885559082,11.989999771118164,750,2506,16589.72031532289,2604.0,28879.959769668596,14047.30970954895,290.0899994671345,144929.24016594887
9552,M S WALKER INC             ,17928,Prima Perla Prosecco Treviso,7.940000057220459,11.989999771118164,750,2089,16586.659946517942,1415.0,14225.849870376585,3382.6299228668213,158.64000014960766,55551.819732666016
3252,E & J GALLO WINERY         ,26361,Prophecy Red Blend,6.619999885559082,9.989999771118164,750,2503,16569.860164375303,2322.0,13830.77986816406,3419.2399146556854,260.68000139296055,61966.90998840332
1601,VRANKEN AMERICA            ,17595,Ch La Gordonne Rose,11.029999732971191,16.989999771118164,750,1501,16556.029873085026,1469.0,23704.309883804322,12311.409826278687,163.4299997985363,1048.9700064659119
9165,ULTRA BEVERAGE COMPANY LLP ,2232,Sipsmith Gin,31.0,39.9900016784668,750,534,16554.0,539.0,18921.610820922855,15033.740715026855,425.01000958681107,68054.7001876831
2555,DISARONNO INTERNATIONAL LLC,644,Amaretto DiSaronno,20.760000228881836,26.989999771118164,1000,797,16545.719852981583,817.0,22773.829883422866,15969.269868850708,857.8499720096588,5861.029975891113
2000,SOUTHERN WINE & SPIRITS NE ,21627,Ferrari Carano Pnt Grigio,10.270000457763672,14.989999771118164,750,1610,16534.69987930297,1495.0,23147.04974967958,16012.6497631073,165.35999934375286,19016.589984714985
9552,M S WALKER INC             ,2256,Tamdhu Batch Speyside Whisky,72.45999908447266,99.98999786376953,750,228,16520.88037109375,,,,,55551.819732666016
4425,MARTIGNETTI COMPANIES,14552,Dom de Dionysos Cairanne Cig,13.239999771118164,19.989999771118164,750,1247,16510.280236358623,1148.0,21444.519941177386,11701.699855804443,127.64000003039837,144929.24016594887
12546,JIM BEAM BRANDS COMPANY    ,2563,Greenore Irish Whiskey,34.61000061035156,49.9900016784668,750,477,16508.970104980468,306.0,14431.940453033447,11972.4704246521,241.42000609636307,123880.96989059448
4425,MARTIGNETTI COMPANIES,15444,Riff Pnt Grigio,6.570000171661377,9.989999771118164,750,2511,16497.269527244578,2520.0,27274.799907150278,8963.689809799194,282.380000770092,144929.24016594887
90047,CRUSH WINES                ,14852,Mooiplaas The Bean Pinotage,8.15999984741211,12.989999771118164,750,2019,16475.03986572266,1983.0,27089.16988075257,13912.849767684937,220.82999972999096,1457.7299935817719
4425,MARTIGNETTI COMPANIES,45298,Hall Cab Svgn Napa,32.66999816894531,53.9900016784668,750,504,16465.68024169923,493.0,25115.070706024173,17046.66056060791,54.57999972999096,144929.24016594887
516,BANFI PRODUCTS CORP        ,8630,Fontana Candida Frascati,5.46999979019165,7.989999771118164,750,3010,16464.699897289254,2940.0,23326.599435348526,11653.84966468811,327.20999920368195,8510.41000366211
9744,FREDERICK WILDMAN & SONS   ,45600,Luigi Bosca La Linda Malbec,7.329999923706055,10.989999771118164,750,2244,16448.519890136682,2205.0,23483.949686660795,13584.279708862305,244.96999917924404,3999.929975271225
3924,HEAVEN HILL DISTILLERIES   ,3592,Burnetts Pineapple Vodka,7.139999866485596,11.989999771118164,1750,2303,16443.420103988654,2665.0,26245.349517822266,15865.979633331299,4897.700070738792,14069.870025634766
480,BACARDI USA INC            ,810,Bacardi Black Razz,7.190000057220459,11.989999771118164,750,2283,16414.769749851224,3153.0,37736.46952819824,24286.11954498291,2484.350041806698,89286.26965904236
2242,DELICATO VINEYARDS INC     ,19190,Noble Vines 242 Svgn Bl,7.090000152587891,10.989999771118164,750,2312,16392.0801826477,2250.0,23829.499677963267,12646.06972694397,250.19999922811985,7982.649974822998
9552,M S WALKER INC             ,38542,Avalon Cab Svgn Cal,7.179999828338623,12.989999771118164,750,2283,16391.94033931731,2266.0,24047.33975929261,11146.569761276245,252.4799998998642,55551.819732666016
10754,PERFECTA WINES             ,6692,Jaboulet Cotes du Rhone Par,6.679999828338623,11.989999771118164,750,2453,16386.040151424393,3334.0,39516.65993576047,18476.47964477539,371.47000013291836,28720.519941329956
3252,E & J GALLO WINERY         ,11441,Frei Bros Rsv Znfdl,10.960000038146973,16.989999771118164,750,1495,16385.20029628755,1435.0,24380.64985275271,15443.909791946411,159.08999963104725,61966.90998840332
8664,"STOLI GROUP,(USA) LLC      ",8015,Bayou Satsuma Rum Liqueur,14.8100004196167,19.989999771118164,750,1106,16379.859886894217,408.0,6615.919932022092,5540.589921951294,321.8800070285797,18544.49001264572
10754,PERFECTA WINES             ,13567,Bila-Haut Cotes Roussillon,9.329999923706055,13.989999771118164,750,1755,16374.149982910138,1505.0,20823.94988494874,11587.60980796814,167.27999998629093,28720.519941329956
8664,"STOLI GROUP,(USA) LLC      ",213,Stolichnaya Blueberi,17.030000686645508,22.989999771118164,1000,961,16365.83004455567,981.0,23249.189887924204,13172.459873199463,1030.049971818924,18544.49001264572
9165,ULTRA BEVERAGE COMPANY LLP ,6115,Midnight Moon Raspberry,14.069999694824219,18.989999771118164,750,1162,16349.339767150883,1139.0,22768.60978706362,18870.559783935547,898.5400205850601,68054.7001876831
9552,M S WALKER INC             ,23917,Mionetto Prosecco DOC Brut,18.540000915527344,27.989999771118164,1500,881,16333.740448608394,840.0,23915.599824371344,15312.619876861572,187.1299986243248,55551.819732666016
9165,ULTRA BEVERAGE COMPANY LLP ,14663,Spellbound Merlot,8.779999732971191,15.989999771118164,750,1859,16322.0200385666,1724.0,22967.759796066304,14964.739742279053,191.1799993366003,68054.7001876831
8892,TRINCHERO FAMILY ESTATES   ,28070,Sutter Home Moscato Cal,6.659999847412109,9.989999771118164,1500,2450,16316.999743347096,2480.0,24775.19948631289,15824.159637451172,553.169994443655,11595.970090389252
6785,PALM BAY INTERNATIONAL INC ,23155,Rocca Delle Macie Chianti C,12.579999923706055,19.989999771118164,750,1296,16303.680442504856,1319.0,25711.809827423105,16115.729810714722,146.20999971032143,13605.41001367569
8664,"STOLI GROUP,(USA) LLC      ",4904,Bayou Spiced Rum,15.380000114440918,19.989999771118164,750,1060,16302.799892692568,458.0,7391.419925079343,5780.419918060303,361.130007982254,18544.49001264572
9165,ULTRA BEVERAGE COMPANY LLP ,4491,Calvados Marquis De St Loup,19.040000915527344,27.989999771118164,750,855,16279.199840240473,969.0,29521.31026390078,24994.780256271362,106.8599995970726,68054.7001876831
516,BANFI PRODUCTS CORP        ,40667,Bolla Chianti,8.600000381469727,12.989999771118164,1500,1891,16262.599850845356,1616.0,20217.83977684022,12273.589784622192,360.55999755859375,8510.41000366211
9165,ULTRA BEVERAGE COMPANY LLP ,9092,Junipero Gin,21.889999389648438,34.9900016784668,750,742,16242.379682617193,762.0,23757.380175552375,20138.540143966675,601.1900143027306,68054.7001876831
12546,JIM BEAM BRANDS COMPANY    ,3594,Pinnacle Tropical Punch,0.7699999809265137,0.9900000095367432,50,21089,16238.530112743363,11443.0,11328.570002498609,3849.1200370788574,594.0599935390055,123880.96989059448
4425,MARTIGNETTI COMPANIES,27243,Stars Like Ours Rose,6.53000020980835,9.989999771118164,750,2485,16227.050015869141,1168.0,11668.319757919306,6453.539852142334,129.73999927937984,144929.24016594887
7239,REMY COINTREAU USA INC     ,3601,Remy Martin V,26.610000610351562,36.9900016784668,750,609,16205.490260620114,646.0,23235.540848693854,15618.69072341919,509.1400076150894,16978.669976234436
7153,PINE STATE TRADING CO      ,6157,Kinky Blue Liqueur,6.010000228881836,7.989999771118164,375,2692,16178.920425415048,3112.0,22901.379375457764,15835.849515914917,1220.2699828743935,15884.819953918457
516,BANFI PRODUCTS CORP        ,18575,Sartori Amarone,26.34000015258789,39.9900016784668,750,614,16172.759628906273,606.0,24234.940809936536,15855.030666351318,67.1799997240305,8510.41000366211
3252,E & J GALLO WINERY         ,11320,Edna Valley Paragon Svgn Bl,7.739999771118164,11.989999771118164,750,2089,16168.859744338955,2037.0,23877.629802169813,13598.419734954834,226.17999944090843,61966.90998840332
4425,MARTIGNETTI COMPANIES,41868,Goldeneye Anderson Pnt Nr,33.779998779296875,49.9900016784668,750,478,16146.839676513682,418.0,20975.820557708746,12952.420433044434,46.34999980032444,144929.24016594887
10754,PERFECTA WINES             ,27412,Peter Paul Bennett Vy Svgn B,7.739999771118164,11.989999771118164,750,2085,16137.89998779296,1103.0,13224.969942169182,6438.629877090454,122.75999982655048,28720.519941329956
2000,SOUTHERN WINE & SPIRITS NE ,20459,Hardys Nottage Hill Chard,4.820000171661377,6.989999771118164,750,3346,16127.720126609816,3256.0,22759.439518203748,8660.609716415405,364.04999962449074,19016.589984714985
8112,MOET HENNESSY USA INC      ,13581,Veuve Clicquot Rose Shop Bag,33.11000061035156,49.9900016784668,750,487,16124.57029296875,407.0,20345.930145568847,5248.950176239014,45.68000017106533,48347.26006126404
3252,E & J GALLO WINERY         ,36543,MacMurray Ranch Pnt Nr RRV,13.149999618530273,29.989999771118164,750,1226,16121.900115966795,1871.0,37401.289754867554,18370.809789657593,208.40999974310398,61966.90998840332
